RA,DEC,COADD_OBJECT_ID,DNF_ZMC_MOF,DNF_ZMC_SOF,DNF_ZMEAN_MOF,DNF_ZMEAN_SOF,DNF_ZSIGMA_MOF,DNF_ZSIGMA_SOF,EXTENDED_CLASS_MASH_SOF,FLAGS_FOOTPRINT,FLAGS_FOREGROUND,FLAGS_GOLD,SOF_CM_MAG_CORRECTED_G,SOF_CM_MAG_CORRECTED_I,SOF_CM_MAG_CORRECTED_R,SOF_CM_MAG_CORRECTED_Z,SOURCE,Z,ERR_Z,GminusR,GminusI,GminusZ,RminusI,RminusZ,IminusZ,C:objID
33.543326,-5.226698,89274725,0.0684294,0.0684294,0.04540307,0.0428945,0.00278941,0.00130751,3,1,0,0,17.15151188,16.43323864,16.6447888,16.23715444,GAMA,0.04294,-9.999,0.50672308,0.71827324,0.91435744,0.21155016,0.40763436,0.1960842,
33.536923,-4.640267,89246456,0.0742219,0.0742219,0.12570314,0.12324774,0.00790529,0.00825112,3,1,0,0,19.876235,18.78697063,19.15431856,18.55894752,GAMA,0.14053,-9.999,0.72191644,1.08926437,1.31728748,0.36734793,0.59537104,0.22802311,
34.415173,-4.022165,101107251,0.159729,0.0712209,0.1077842,0.1091409,0.00598839,0.0046691,3,1,0,0,18.28103947,17.00598454,17.38676933,16.73354741,GAMA,0.08311,-9.999,0.89427014,1.27505493,1.54749206,0.38078479,0.65322192,0.27243713,
34.245933,-4.89476,92328561,0.19726001,0.19726001,0.19726001,0.19726001,0.001,0.001,3,1,0,0,20.40469512,18.75810584,19.17896191,18.45980402,GAMA,0.19726,-9.999,1.22573321,1.64658928,1.9448911,0.42085607,0.71915789,0.29830182,
33.51086,-5.08387,89268479,0.22235,0.23596001,0.24444294,0.24344125,0.00808585,0.00719602,3,1,0,0,19.81408952,18.02664222,18.48026522,17.73279059,GAMA,0.23798,-9.999,1.3338243,1.7874473,2.08129893,0.453623,0.74747463,0.29385163,
34.131118,-5.421745,151931485,0.23946001,0.23946001,0.23946001,0.23946001,0.001,0.001,3,1,0,0,20.18453206,18.97307442,19.35210295,18.75757556,GAMA,0.23946,-9.999,0.83242911,1.21145764,1.4269565,0.37902853,0.59452739,0.21549886,
34.436019,-5.055982,101819683,0.0691762,0.0576363,0.05673075,0.05905581,0.01583144,0.0046225,3,1,0,32,18.19174211,17.51284063,17.70316115,17.36809502,GAMA,0.04377,-9.999,0.48858096,0.67890148,0.82364709,0.19032052,0.33506613,0.14474561,
33.476193,-4.507817,152697532,0.25216001,0.30638,0.28695032,0.28132305,0.0145811,0.01236498,3,1,0,0,20.61851717,18.75220322,19.20816523,18.49028638,GAMA,0.29174,-9.999,1.41035194,1.86631395,2.12823079,0.45596201,0.71787885,0.26191684,
34.24784,-5.566807,151938379,0.27010599,0.27010599,0.12630978,0.12536238,0.02527583,0.02134368,3,1,0,0,19.69588964,19.0941776,19.21697084,19.0132642,GAMA,0.24874,-9.999,0.4789188,0.60171204,0.68262544,0.12279324,0.20370664,0.0809134,
34.359535,-4.541904,101131557,0.193896,0.18519901,0.20369098,0.20123981,0.00771583,0.00717774,3,1,0,0,19.07708389,17.47061911,17.89681831,17.18371877,GAMA,0.19679,-9.999,1.18026558,1.60646478,1.89336512,0.4261992,0.71309954,0.28690034,
33.717815,-5.555782,90145033,0.136557,0.136557,0.15259649,0.15055831,0.00632758,0.00609867,3,1,0,0,18.7894688,17.35098429,17.74949632,17.05233614,GAMA,0.14047,-9.999,1.03997248,1.43848451,1.73713266,0.39851203,0.69716018,0.29864815,
34.371221,-4.028611,101107792,0.17803,0.17803,0.10658301,0.1080405,0.02120441,0.01998145,3,1,0,0,18.95133763,17.78133939,18.11157954,17.54851897,GAMA,0.08306,-9.999,0.83975809,1.16999824,1.40281866,0.33024015,0.56306057,0.23282042,
34.467998,-4.839235,101809752,0.33976001,0.33976001,0.33976001,0.33976001,0.001,0.001,3,1,0,0,20.47374852,18.53779992,19.0464128,18.22132375,GAMA,0.33976,-9.999,1.42733572,1.9359486,2.25242477,0.50861288,0.82508905,0.31647617,
33.485097,-5.31546,89280294,0.07189,0.07189,0.07189,0.07189,0.001,0.001,3,1,0,0,19.51500082,18.83488548,19.03480629,18.67556085,GAMA,0.07189,-9.999,0.48019453,0.68011534,0.83943997,0.19992081,0.35924544,0.15932463,
33.901726,-4.99464,92333562,0.13449,0.13449,0.13449,0.13449,0.001,0.001,3,1,0,0,19.95795282,19.0012504,19.34181139,18.82775509,GAMA,0.13449,-9.999,0.61614143,0.95670242,1.13019773,0.34056099,0.5140563,0.17349531,
33.49859,-5.093034,89268910,0.273276,0.2332,0.24045137,0.23850003,0.00881968,0.00997729,3,1,0,0,19.33018528,17.57388258,18.00705352,17.29149351,GAMA,0.23708,-9.999,1.32313176,1.7563027,2.03869177,0.43317094,0.71556001,0.28238907,
33.580772,-4.621052,93889148,0.233731,0.179268,0.2089334,0.21753269,0.00351445,0.0033457,3,1,0,0,20.01903819,18.71462464,19.14234302,18.46390535,GAMA,0.18119,-9.999,0.87669517,1.30441355,1.55513284,0.42771838,0.67843767,0.25071929,
34.001322,-4.865094,92326961,0.16698,0.16698,0.16698,0.16698,0.001,0.001,3,1,0,0,20.44565199,19.17050406,19.59114539,18.90198039,GAMA,0.16698,-9.999,0.8545066,1.27514793,1.5436716,0.42064133,0.689165,0.26852367,
33.739865,-5.549532,151937446,0.08352,0.0993628,0.09753017,0.09733525,0.01548036,0.01755289,3,1,0,0,19.2084613,18.53715882,18.75358903,18.42625047,GAMA,0.085,-9.999,0.45487227,0.67130248,0.78221083,0.21643021,0.32733856,0.11090835,
33.409505,-5.014892,89264900,0.26897001,0.26897001,0.26897001,0.26897001,0.001,0.001,3,1,0,0,20.06820316,18.15043454,18.6140315,17.84253961,GAMA,0.26897,-9.999,1.45417166,1.91776862,2.22566355,0.46359696,0.77149189,0.30789493,
34.376812,-4.942297,101814430,0.0597629,0.170498,0.0533975,0.08907545,0.00691431,0.00733227,3,1,0,0,18.21108168,17.09094504,17.41526355,16.86854067,GAMA,0.04489,-9.999,0.79581813,1.12013664,1.34254101,0.32431851,0.54672288,0.22240437,
33.991584,-4.343419,93874291,0.236368,0.19639,0.27156496,0.27043074,0.01975175,0.0112642,3,1,0,0,20.72996652,19.10459166,19.53193277,18.82655613,GAMA,0.21208,-9.999,1.19803375,1.62537486,1.90341039,0.42734111,0.70537664,0.27803553,
34.139486,-5.726188,151945789,0.065076,0.065076,0.04582269,0.04571946,0.01509056,0.01344434,3,1,0,0,19.33010607,18.90931328,19.00618534,18.81579892,GAMA,0.0537,-9.999,0.32392073,0.42079279,0.51430715,0.09687206,0.19038642,0.09351436,
34.494114,-4.441749,101126955,0.15188,0.15188,0.15541165,0.1601489,0.02821089,0.02954261,3,1,0,0,20.00392376,19.135501,19.43515105,18.99593776,GAMA,0.15151,-9.999,0.56877271,0.86842276,1.007986,0.29965005,0.43921329,0.13956324,
33.439187,-5.198295,89274308,0.04262,0.04262,0.04262,0.04262,0.001,0.001,3,1,0,0,19.37064722,19.16218698,19.16359753,19.06579456,GAMA,0.04262,-9.999,0.20704969,0.20846024,0.30485266,0.00141055,0.09780297,0.09639242,
34.210582,-4.031533,101108008,0.16147,0.16147,0.16147,0.16147,0.001,0.001,3,1,0,0,19.89974721,18.41929526,18.81061677,18.11388406,GAMA,0.16147,-9.999,1.08913044,1.48045195,1.78586315,0.39132151,0.69673271,0.3054112,
33.441011,-5.204341,89274723,0.13744,0.13744,0.13744,0.13744,0.001,0.001,3,1,0,0,19.99855707,18.87769117,19.16729276,18.64158407,GAMA,0.13744,-9.999,0.83126431,1.1208659,1.356973,0.28960159,0.52570869,0.2361071,
33.995267,-4.394028,93876692,0.0868964,0.0811,0.13585575,0.13106896,0.02826679,0.02598819,3,1,0,0,19.46511461,18.75590229,19.00208543,18.65590237,GAMA,0.13621,-9.999,0.46302918,0.70921232,0.80921224,0.24618314,0.34618306,0.09999992,
33.855696,-5.464495,151933534,0.24315,0.24315,0.24315,0.24315,0.001,0.001,3,1,0,0,20.09011774,18.81113775,19.18045067,18.59494288,GAMA,0.24315,-9.999,0.90966707,1.27897999,1.49517486,0.36931292,0.58550779,0.21619487,
33.429753,-5.056165,89266920,0.1336,0.1336,0.1061942,0.10594402,0.0062517,0.00446917,3,1,0,0,19.29973044,18.02998018,18.42620896,17.74144252,GAMA,0.1592,-9.999,0.87352148,1.26975026,1.55828792,0.39622878,0.68476644,0.28853766,
34.293914,-5.296954,92348114,0.25784001,0.25784001,0.25202554,0.2557894,0.01483139,0.01734204,3,1,0,0,20.58499383,19.14432746,19.54868302,18.89380678,GAMA,0.25781,-9.999,1.03631081,1.44066637,1.69118705,0.40435556,0.65487624,0.25052068,
33.54285,-4.713355,89249268,0.14128999,0.14128999,0.14128999,0.14128999,0.001,0.001,3,1,0,0,20.1525863,18.84389073,19.21089957,18.57406997,GAMA,0.14129,-9.999,0.94168673,1.30869557,1.57851633,0.36700884,0.6368296,0.26982076,
33.989338,-4.817768,92324108,0.09715,0.09715,0.09715,0.09715,0.001,0.001,3,1,0,0,17.73639808,16.79590836,17.14766688,16.6161433,GAMA,0.09715,-9.999,0.5887312,0.94048972,1.12025478,0.35175852,0.53152358,0.17976506,
33.987634,-4.289594,93871608,0.20719001,0.29503101,0.14745291,0.14658649,0.02079038,0.01979413,3,1,0,0,19.54934172,18.29456636,18.68961048,18.0438124,GAMA,0.14981,-9.999,0.85973124,1.25477536,1.50552932,0.39504412,0.64579808,0.25075396,
33.950966,-5.383919,151929402,0.25433001,0.25433001,0.25433001,0.25433001,0.001,0.001,3,1,0,0,20.09309039,18.33752111,18.76505999,18.05592283,GAMA,0.25433,-9.999,1.3280304,1.75556928,2.03716756,0.42753888,0.70913716,0.28159828,
33.817646,-5.019811,92334657,0.195755,0.14949,0.15511444,0.15583144,0.01446098,0.01139237,3,1,0,0,19.00767767,17.57379783,17.98285519,17.28551034,GAMA,0.19703,-9.999,1.02482248,1.43387984,1.72216733,0.40905736,0.69734485,0.28828749,
33.474412,-5.217257,89275361,0.17326599,0.17326599,0.2221003,0.22600232,0.00241891,0.00280611,3,1,0,0,20.30701452,18.95441446,19.32243648,18.68149376,GAMA,0.30357,-9.999,0.98457804,1.35260006,1.62552076,0.36802202,0.64094272,0.2729207,
34.297896,-4.863923,92326847,0.24947999,0.27425,0.24405572,0.23187973,0.04599717,0.02902667,3,1,0,0,19.98075594,18.74986893,19.11126887,18.54928713,GAMA,0.21288,-9.999,0.86948707,1.23088701,1.43146881,0.36139994,0.56198174,0.2005818,
33.382347,-4.911585,89259504,0.218594,0.23863,0.24094531,0.24070811,0.01014347,0.00762247,3,1,0,0,19.44108983,17.66737231,18.12245304,17.37618518,GAMA,0.23789,-9.999,1.31863679,1.77371752,2.06490465,0.45508073,0.74626786,0.29118713,
33.479092,-5.275033,89278133,0.22235,0.21915001,0.23260358,0.23238996,0.01633207,0.0132641,3,1,0,0,19.78346278,18.01598851,18.47029725,17.71139108,GAMA,0.29767,-9.999,1.31316553,1.76747427,2.0720717,0.45430874,0.75890617,0.30459743,
33.526285,-5.112287,89270079,0.15331499,0.15331499,0.20583078,0.1984241,0.01917079,0.00632145,3,1,0,0,19.92718264,18.99683468,19.27975937,18.85925728,GAMA,0.22962,-9.999,0.64742327,0.93034796,1.06792536,0.28292469,0.42050209,0.1375774,
33.529141,-4.585241,93887255,0.14462,0.14462,0.17731214,0.17752194,0.02306329,0.016524,3,1,0,0,20.14275323,19.27009736,19.57009222,19.1398783,GAMA,0.139,-9.999,0.57266101,0.87265587,1.00287493,0.29999486,0.43021392,0.13021906,
33.959982,-4.424659,93878607,0.34952,0.34952,0.34952,0.34952,0.001,0.001,3,1,0,0,20.33033462,18.68033501,19.11608397,18.3890672,GAMA,0.34952,-9.999,1.21425065,1.64999961,1.94126742,0.43574896,0.72701677,0.29126781,
33.919323,-4.405231,93876897,0.135974,0.13558,0.14560892,0.14501828,0.00395867,0.00329563,3,1,0,0,17.74649209,16.29612658,16.73656085,16.01756606,GAMA,0.13429,-9.999,1.00993124,1.45036551,1.72892603,0.44043427,0.71899479,0.27856052,
34.483008,-5.599335,104676573,0.28130999,0.28130999,0.28130999,0.28130999,0.001,0.001,3,1,0,0,18.43798515,16.85921766,17.29703237,16.58268416,GAMA,0.28131,-9.999,1.14095278,1.57876749,1.85530099,0.43781471,0.71434821,0.2765335,
33.824194,-5.413511,151930928,0.14810599,0.17380001,0.14573398,0.14999323,0.00542609,0.00475794,3,1,0,0,19.71362917,18.20610748,18.59642831,17.88230576,GAMA,0.17284,-9.999,1.11720086,1.50752169,1.83132341,0.39032083,0.71412255,0.32380172,
33.967147,-4.28738,93871453,0.26337999,0.26337999,0.26337999,0.26337999,0.001,0.001,3,1,0,0,20.08727464,18.20865745,18.68894898,17.92594936,GAMA,0.26338,-9.999,1.39832566,1.87861719,2.16132528,0.48029153,0.76299962,0.28270809,
33.909067,-4.356068,93874850,0.15985,0.15985,0.15985,0.15985,0.001,0.001,3,1,0,0,19.24505147,18.39825677,18.67179441,18.2517394,GAMA,0.15985,-9.999,0.57325706,0.8467947,0.99331207,0.27353764,0.42005501,0.14651737,
34.081391,-4.832042,92325239,0.13798,0.13798,0.14034489,0.14013594,0.02465721,0.02496421,3,1,0,0,19.9935938,19.20588614,19.44340634,19.06621255,GAMA,0.2943,-9.999,0.55018746,0.78770766,0.92738125,0.2375202,0.37719379,0.13967359,
34.038998,-4.361896,93875179,0.1796,0.15444,0.16467489,0.15524484,0.06214525,0.0589655,3,1,0,0,19.97149765,19.21295251,19.43220931,19.09502507,GAMA,0.18015,-9.999,0.53928834,0.75854514,0.87647258,0.2192568,0.33718424,0.11792744,
34.407977,-5.622856,151941148,0.37015,0.205496,0.19635291,0.1936489,0.00944959,0.00609251,3,1,0,0,20.23374258,18.58794783,19.00433755,18.27260835,GAMA,0.42995,-9.999,1.22940503,1.64579475,1.96113423,0.41638972,0.7317292,0.31533948,
33.977438,-5.476541,151934106,0.2133,0.2133,0.22352459,0.22103648,0.02326663,0.02217471,3,1,0,0,20.0358064,19.04927224,19.33842137,18.90845544,GAMA,0.25871,-9.999,0.69738503,0.98653416,1.12735096,0.28914913,0.42996593,0.1408168,
33.692069,-4.714353,92318850,0.125581,0.125581,0.14928466,0.14775155,0.0092596,0.00952171,3,1,0,0,18.72187533,17.35133083,17.74220186,17.07819619,GAMA,0.13962,-9.999,0.97967347,1.3705445,1.64367914,0.39087103,0.66400567,0.27313464,
34.195288,-4.309209,101120654,0.16321,0.152933,0.16187418,0.15455665,0.0028096,0.00185032,3,1,0,0,18.5320326,17.04298124,17.43666747,16.71963906,GAMA,0.15372,-9.999,1.09536513,1.48905136,1.81239354,0.39368623,0.71702841,0.32334218,
33.909053,-4.401657,93877092,0.153696,0.09199,0.12258125,0.12334459,0.0076361,0.00975248,3,1,0,0,18.23918087,17.26092933,17.59435958,17.07380062,GAMA,0.13486,-9.999,0.64482129,0.97825154,1.16538025,0.33343025,0.52055896,0.18712871,
34.361584,-5.638986,151941765,0.518682,0.20900001,0.38133511,0.25993571,0.01310063,0.00253667,3,1,0,0,20.12244199,18.33737946,18.93187358,18.01967442,GAMA,0.24959,-9.999,1.19056841,1.78506253,2.10276757,0.59449412,0.91219916,0.31770504,
33.586678,-4.756382,89251598,0.15521,0.15521,0.17507821,0.17651336,0.07135297,0.04047786,3,1,0,0,20.07948573,19.50479272,19.71045247,19.50568211,GAMA,0.13819,-9.999,0.36903326,0.57469301,0.57380362,0.20565975,0.20477036,-0.00088939,
33.387769,-4.850903,89256409,0.0566519,0.0854112,0.08528428,0.08546468,0.02631429,0.02260316,3,1,0,0,19.20887698,18.40716972,18.6475071,18.24246258,GAMA,0.15895,-9.999,0.56136988,0.80170726,0.9664144,0.24033738,0.40504452,0.16470714,
33.906602,-4.195432,93866827,0.17901,0.17901,0.17901,0.17901,0.001,0.001,3,1,0,0,20.41558351,19.06502034,19.3938811,18.80048039,GAMA,0.17901,-9.999,1.02170241,1.35056317,1.61510312,0.32886076,0.59340071,0.26453995,
33.574998,-4.93019,89260638,0.0985649,0.0985649,0.10611986,0.11370916,0.00329979,0.00312899,3,1,0,0,17.60853745,16.78623651,17.09121031,16.64702216,GAMA,0.13648,-9.999,0.51732714,0.82230094,0.96151529,0.3049738,0.44418815,0.13921435,
34.111792,-4.280916,93871076,0.18138,0.18138,0.23757812,0.23466614,0.00857687,0.00787599,3,1,0,0,20.3485365,19.01232863,19.37023727,18.75723293,GAMA,0.21129,-9.999,0.97829923,1.33620787,1.59130357,0.35790864,0.61300434,0.2550957,
33.562303,-4.936997,89261103,0.23788001,0.23788001,0.23788001,0.23788001,0.001,0.001,3,1,0,0,20.48351174,18.93180231,19.36948093,18.66361627,GAMA,0.23788,-9.999,1.11403081,1.55170943,1.81989547,0.43767862,0.70586466,0.26818604,
33.711717,-4.662333,92316489,0.115395,0.115395,0.22341506,0.22490619,0.01549796,0.01529716,3,1,0,0,20.3317905,19.21625206,19.5866096,18.98497251,GAMA,0.13981,-9.999,0.7451809,1.11553844,1.34681799,0.37035754,0.60163709,0.23127955,
33.51497,-5.288872,89279004,0.22209001,0.22209001,0.22209001,0.22209001,0.001,0.001,3,1,0,0,20.16359274,19.18690933,19.51030731,19.07230368,GAMA,0.22209,-9.999,0.65328543,0.97668341,1.09128906,0.32339798,0.43800363,0.11460565,
33.989414,-4.916903,92329678,0.14212,0.14212,0.14212,0.14212,0.001,0.001,3,1,0,0,19.05785913,18.23544246,18.501999,18.07859709,GAMA,0.14212,-9.999,0.55586013,0.82241667,0.97926204,0.26655654,0.42340191,0.15684537,
33.42277,-4.925026,89260492,0.19651,0.43615001,0.32855561,0.33830398,0.02373955,0.01948772,3,1,0,0,20.74176915,19.04661943,19.48010541,18.7102781,GAMA,0.43299,-9.999,1.26166374,1.69514972,2.03149105,0.43348598,0.76982731,0.33634133,
33.849507,-5.434925,151932013,0.12811001,0.12811001,0.12811001,0.12811001,0.001,0.001,3,1,0,0,18.09471424,17.29758107,17.58220138,17.14952418,GAMA,0.12811,-9.999,0.51251286,0.79713317,0.94519006,0.28462031,0.4326772,0.14805689,
33.962066,-5.517107,151936053,0.29980001,0.22070999,0.27795848,0.27892092,0.0223194,0.02465046,3,1,0,0,20.60801406,18.90896446,19.38768734,18.60546902,GAMA,0.34522,-9.999,1.22032672,1.6990496,2.00254504,0.47872288,0.78221832,0.30349544,
33.735415,-5.37392,151928619,0.209356,0.209356,0.23607953,0.23607878,0.01199299,0.01124748,3,1,0,0,19.88468484,18.31360785,18.74162211,18.04642705,GAMA,0.23532,-9.999,1.14306273,1.57107699,1.83825779,0.42801426,0.69519506,0.2671808,
33.529922,-4.52097,93883596,0.43759,0.43759,0.43759,0.43759,0.001,0.001,3,1,0,0,20.62637483,18.83251103,19.31568199,18.48801073,GAMA,0.43759,-9.999,1.31069284,1.7938638,2.1383641,0.48317096,0.82767126,0.3445003,
34.030983,-4.402046,93877215,0.129961,0.211888,0.17738165,0.18238211,0.00857576,0.0056478,3,1,0,0,20.09924746,18.89631184,19.32847364,18.64222202,GAMA,0.13715,-9.999,0.77077382,1.20293562,1.45702544,0.4321618,0.68625162,0.25408982,
33.899439,-4.9906,92333280,0.16144,0.16144,0.16144,0.16144,0.001,0.001,3,1,0,0,19.20988385,18.42757873,18.68412771,18.28162491,GAMA,0.16144,-9.999,0.52575614,0.78230512,0.92825894,0.25654898,0.4025028,0.14595382,
34.15332,-3.87992,95261083,0.177046,0.177046,0.1583779,0.15848446,0.01360403,0.01222165,3,1,0,0,19.0136131,18.14235602,18.42172522,17.99875987,GAMA,0.17934,-9.999,0.59188788,0.87125708,1.01485323,0.2793692,0.42296535,0.14359615,
34.017799,-4.423785,93878264,0.186652,0.120582,0.13992369,0.13870627,0.00296612,0.00344924,3,1,0,0,18.01835945,16.58934051,16.99717403,16.30191552,GAMA,0.13652,-9.999,1.02118542,1.42901894,1.71644393,0.40783352,0.69525851,0.28742499,
34.095285,-4.887105,92328058,0.153725,0.153725,0.11843364,0.11964327,0.02179751,0.01915129,3,1,0,0,19.56434019,18.82124302,19.07011515,18.68999976,GAMA,0.10375,-9.999,0.49422504,0.74309717,0.87434043,0.24887213,0.38011539,0.13124326,
33.659079,-4.743331,92320586,0.16046,0.16046,0.1468976,0.14639513,0.00624418,0.00647029,3,1,0,0,19.164539,17.6972492,18.1405913,17.38463823,GAMA,0.13739,-9.999,1.0239477,1.4672898,1.77990077,0.4433421,0.75595307,0.31261097,
33.664258,-5.262031,92346555,0.10594,0.10594,0.10594,0.10594,0.001,0.001,3,1,0,0,20.3498846,19.08730285,19.50554018,18.83594042,GAMA,0.10594,-9.999,0.84434442,1.26258175,1.51394418,0.41823733,0.66959976,0.25136243,
34.013593,-5.381593,151929429,0.23769,0.23769,0.23769,0.23769,0.001,0.001,3,1,0,0,20.51035884,19.08927971,19.56520782,18.82797746,GAMA,0.23769,-9.999,0.94515102,1.42107913,1.68238138,0.47592811,0.73723036,0.26130225,
33.900708,-4.158402,93864945,0.3285,0.3285,0.20163366,0.20143321,0.00468982,0.00439058,3,1,0,0,19.96498327,18.35284359,18.79687568,18.01899406,GAMA,0.17974,-9.999,1.16810759,1.61213968,1.94598921,0.44403209,0.77788162,0.33384953,
33.843146,-5.289887,92347707,0.14979,0.29712901,0.17652802,0.17206834,0.01126781,0.00805635,3,1,0,0,19.77545857,18.3002808,18.77899349,17.98891626,GAMA,0.20229,-9.999,0.99646508,1.47517777,1.78654231,0.47871269,0.79007723,0.31136454,
33.904875,-4.20411,93867261,0.18371999,0.18371999,0.2662259,0.18265612,0.0105557,0.0043454,3,1,0,0,20.42958674,18.75393287,19.32888846,18.4410395,GAMA,0.19668,-9.999,1.10069828,1.67565387,1.98854724,0.57495559,0.88784896,0.31289337,
34.459914,-4.827899,101809151,0.0638098,0.0638098,0.05159552,0.05114305,0.00580089,0.00283725,3,1,0,0,18.22866317,17.73698429,17.86167517,17.62205975,GAMA,0.04263,-9.999,0.366988,0.49167888,0.60660342,0.12469088,0.23961542,0.11492454,
34.124479,-3.945437,92421759,0.230342,0.22097,0.21041289,0.20666613,0.01158829,0.00874746,3,1,0,0,19.51660428,17.71774199,18.19837611,17.36212176,GAMA,0.34673,-9.999,1.31822817,1.79886229,2.15448252,0.48063412,0.83625435,0.35562023,
34.381514,-4.822221,101809227,0.211888,0.211888,0.20673615,0.20900063,0.00411742,0.00426985,3,1,0,0,20.24415488,18.95309087,19.38371232,18.70625541,GAMA,0.19028,-9.999,0.86044256,1.29106401,1.53789947,0.43062145,0.67745691,0.24683546,
34.306276,-3.895572,95261906,0.29585001,0.37792999,0.27786437,0.26293555,0.01028789,0.0096366,3,1,0,0,20.31002104,18.77842069,19.20696268,18.47433818,GAMA,0.34132,-9.999,1.10305836,1.53160035,1.83568286,0.42854199,0.7326245,0.30408251,
34.16167,-4.345508,93874385,0.15106501,0.15106501,0.22432342,0.22069149,0.0123579,0.0078087,3,1,0,0,20.07188629,18.80964376,19.20960826,18.52987787,GAMA,0.16118,-9.999,0.86227803,1.26224253,1.54200842,0.3999645,0.67973039,0.27976589,
34.493693,-4.921952,101813879,0.13755,0.13755,0.18341547,0.1839983,0.02517857,0.02500599,3,1,0,0,20.29800274,19.40842907,19.69502994,19.24580644,GAMA,0.09852,-9.999,0.6029728,0.88957367,1.0521963,0.28660087,0.4492235,0.16262263,
33.597019,-5.185465,92342954,0.14266799,0.14131001,0.17282276,0.17132024,0.01971439,0.00921212,3,1,0,0,19.56249819,18.12406912,18.52740477,17.84291842,GAMA,0.30378,-9.999,1.03509342,1.43842907,1.71957977,0.40333565,0.68448635,0.2811507,
34.270054,-4.293524,101120312,0.09866,0.09866,0.09753305,0.09625424,0.01854219,0.01797743,3,1,0,0,19.01272268,17.88017176,18.22425262,17.64387548,GAMA,0.15601,-9.999,0.78847006,1.13255092,1.3688472,0.34408086,0.58037714,0.23629628,
34.050955,-5.404282,151930365,0.33467999,0.33467999,0.33467999,0.33467999,0.001,0.001,3,1,0,0,20.70646381,18.51700061,19.13644416,18.12602844,GAMA,0.33468,-9.999,1.57001965,2.1894632,2.58043537,0.61944355,1.01041572,0.39097217,
33.611354,-5.036802,92335678,0.265423,0.265423,0.25440806,0.25289908,0.01666826,0.01571161,3,1,0,0,20.36879965,19.26981094,19.688376,19.1444543,GAMA,0.23797,-9.999,0.68042365,1.09898871,1.22434535,0.41856506,0.5439217,0.12535664,
34.447878,-5.534787,151936841,0.24859001,0.24859001,0.24859001,0.24859001,0.001,0.001,3,1,0,0,19.82077462,18.18251988,18.62452289,17.91356965,GAMA,0.24859,-9.999,1.19625173,1.63825474,1.90720497,0.44200301,0.71095324,0.26895023,
34.143211,-4.354562,93874660,0.230929,0.25412199,0.18154871,0.18146339,0.03289546,0.03065928,3,1,0,0,19.08746931,17.92409244,18.2855885,17.72059462,GAMA,0.18619,-9.999,0.80188081,1.16337687,1.36687469,0.36149606,0.56499388,0.20349782,
33.531776,-4.568389,93886394,0.11911,0.11911,0.11911,0.11911,0.001,0.001,3,1,0,0,20.30782854,19.40334837,19.71905515,19.23449222,GAMA,0.11911,-9.999,0.58877339,0.90448017,1.07333632,0.31570678,0.48456293,0.16885615,
34.439036,-4.538878,101131363,0.15167999,0.15167999,0.15167999,0.15167999,0.001,0.001,3,1,0,0,19.4948872,18.62676287,18.91529733,18.45857376,GAMA,0.15168,-9.999,0.57958987,0.86812433,1.03631344,0.28853446,0.45672357,0.16818911,
34.281475,-3.852453,95259671,0.20622,0.20622,0.21414718,0.21627116,0.0345133,0.02306266,3,1,0,0,20.23466005,19.41508949,19.66606708,19.31644928,GAMA,0.21396,-9.999,0.56859297,0.81957056,0.91821077,0.25097759,0.3496178,0.09864021,
34.196161,-4.392716,101124745,0.0933942,0.0933942,0.23635516,0.2214269,0.00671452,0.00471349,3,1,0,0,20.42372026,19.00617383,19.48287081,18.67873229,GAMA,0.14348,-9.999,0.94084945,1.41754643,1.74498797,0.47669698,0.80413852,0.32744154,
34.028115,-5.503287,151935436,0.25242001,0.25242001,0.25242001,0.25242001,0.001,0.001,3,1,0,0,20.87414114,19.19725041,19.61814532,18.9104817,GAMA,0.25242,-9.999,1.25599582,1.67689073,1.96365944,0.42089491,0.70766362,0.28676871,
34.197516,-4.400398,101124818,0.16016001,0.220249,0.25777394,0.28904828,0.02237277,0.02519224,3,1,0,0,19.48493731,18.54874364,18.82561641,18.45586034,GAMA,0.24721,-9.999,0.6593209,0.93619367,1.02907697,0.27687277,0.36975607,0.0928833,
33.951587,-5.466282,151933356,0.28893,0.356574,0.26189688,0.2592746,0.01100474,0.00294776,3,1,0,0,20.21055483,18.50683298,19.01055334,18.17295435,GAMA,0.24888,-9.999,1.20000149,1.70372185,2.03760048,0.50372036,0.83759899,0.33387863,
33.45247,-5.025096,89265397,0.24070001,0.24070001,0.24070001,0.24070001,0.001,0.001,3,1,0,0,20.79942959,19.11315612,19.60345867,18.84070074,GAMA,0.2407,-9.999,1.19597092,1.68627347,1.95872885,0.49030255,0.76275793,0.27245538,
34.101488,-4.840348,92325650,0.29008001,0.29008001,0.2335988,0.23228294,0.01724145,0.00886142,3,1,0,0,20.32101187,19.1809951,19.53746382,18.99613376,GAMA,0.28214,-9.999,0.78354805,1.14001677,1.32487811,0.35646872,0.54133006,0.18486134,
34.090287,-4.834685,92325199,0.29607999,0.29607999,0.29607999,0.29607999,0.001,0.001,3,1,0,0,19.87742509,18.716061,19.03641596,18.47838926,GAMA,0.29608,-9.999,0.84100913,1.16136409,1.39903583,0.32035496,0.5580267,0.23767174,
